,user_id,call_type,road_len,gps_len,road,gps,time,ptime
553,139,0,15,25,"[4588, 18, 20, 7718, 7720, 54, 55, 4908, 6722, 6723, 6718, 6725, 6738, 7390, 780]","[[-8.61417, 41.150592], [-8.61399, 41.15016], [-8.613315, 41.150286], [-8.613441, 41.150457], [-8.613765, 41.150556], [-8.614053, 41.150772], [-8.614251, 41.15079], [-8.614305, 41.150826], [-8.614062, 41.15124], [-8.613981, 41.151708], [-8.614071, 41.152212], [-8.613747, 41.152986], [-8.613288, 41.153625], [-8.612091, 41.153832], [-8.612307, 41.154975], [-8.613063, 41.155173], [-8.614017, 41.155443], [-8.616204, 41.155839], [-8.617743, 41.1561], [-8.617725, 41.156046], [-8.617716, 41.156028], [-8.618346, 41.156145], [-8.619516, 41.156334], [-8.620488, 41.156397], [-8.620479, 41.156352]]","[1372696692, 1372696707, 1372696722, 1372696737, 1372696752, 1372696767, 1372696782, 1372696797, 1372696812, 1372696827, 1372696842, 1372696857, 1372696872, 1372696887, 1372696902, 1372696917, 1372696932, 1372696947, 1372696962, 1372696977, 1372696992, 1372697007, 1372697022, 1372697037, 1372697052]","[1372696692, 1372696730, 1372696767, 1372696782, 1372696827, 1372696857, 1372696887, 1372696895, 1372696902, 1372696917, 1372696925, 1372696932, 1372696977, 1372697007, 1372697052]"
554,353,0,35,28,"[313, 2658, 2057, 9539, 8550, 10252, 8293, 2877, 8296, 8299, 9075, 1014, 1017, 2778, 7048, 7622, 1012, 7568, 7571, 587, 578, 580, 5037, 2272, 3139, 3135, 582, 3129, 3137, 9336, 3146, 3134, 3090, 3087, 5018]","[[-8.604081, 41.182569], [-8.604108, 41.182515], [-8.604468, 41.181687], [-8.605017, 41.180526], [-8.605089, 41.180391], [-8.605521, 41.179518], [-8.606646, 41.178213], [-8.607726, 41.177196], [-8.608041, 41.176566], [-8.608482, 41.175477], [-8.608968, 41.175288], [-8.610084, 41.174235], [-8.610336, 41.172948], [-8.611254, 41.172831], [-8.612055, 41.172768], [-8.612523, 41.172633], [-8.612649, 41.172372], [-8.612775, 41.171445], [-8.612865, 41.170248], [-8.612424, 41.168664], [-8.611992, 41.167341], [-8.612181, 41.166612], [-8.613729, 41.166864], [-8.614467, 41.166594], [-8.613639, 41.166135], [-8.613522, 41.165568], [-8.613765, 41.164758], [-8.613864, 41.16384]]","[1372697215, 1372697230, 1372697245, 1372697260, 1372697275, 1372697290, 1372697305, 1372697320, 1372697335, 1372697350, 1372697365, 1372697380, 1372697395, 1372697410, 1372697425, 1372697440, 1372697455, 1372697470, 1372697485, 1372697500, 1372697515, 1372697530, 1372697545, 1372697560, 1372697575, 1372697590, 1372697605, 1372697620]","[1372697215, 1372697290, 1372697298, 1372697305, 1372697320, 1372697324, 1372697328, 1372697331, 1372697335, 1372697340, 1372697345, 1372697350, 1372697360, 1372697370, 1372697380, 1372697395, 1372697403, 1372697410, 1372697440, 1372697470, 1372697478, 1372697485, 1372697495, 1372697505, 1372697515, 1372697520, 1372697525, 1372697530, 1372697534, 1372697538, 1372697541, 1372697545, 1372697560, 1372697590, 1372697620]"
555,56,1,25,28,"[3062, 3041, 9316, 5019, 9353, 8252, 3018, 3014, 3016, 512, 1891, 3215, 1831, 8124, 526, 1862, 2275, 2204, 2274, 2011, 4897, 5, 6, 7572, 7129]","[[-8.621046, 41.161086], [-8.6211, 41.160906], [-8.621784, 41.160393], [-8.622792, 41.160969], [-8.623341, 41.162112], [-8.624673, 41.16258], [-8.62479, 41.162571], [-8.62488, 41.163489], [-8.624898, 41.163642], [-8.62488, 41.163831], [-8.624907, 41.164731], [-8.62488, 41.165712], [-8.625015, 41.166369], [-8.625015, 41.16645], [-8.625024, 41.166468], [-8.625033, 41.166477], [-8.625096, 41.166612], [-8.62533, 41.167611], [-8.625312, 41.167701], [-8.625312, 41.167719], [-8.625483, 41.168313], [-8.62407, 41.168835], [-8.622909, 41.169168], [-8.62317, 41.17023], [-8.622657, 41.171805], [-8.622378, 41.173965], [-8.622441, 41.176503], [-8.622261, 41.179158]]","[1372696118, 1372696133, 1372696148, 1372696163, 1372696178, 1372696193, 1372696208, 1372696223, 1372696238, 1372696253, 1372696268, 1372696283, 1372696298, 1372696313, 1372696328, 1372696343, 1372696358, 1372696373, 1372696388, 1372696403, 1372696418, 1372696433, 1372696448, 1372696463, 1372696478, 1372696493, 1372696508, 1372696523]","[1372696118, 1372696128, 1372696138, 1372696148, 1372696156, 1372696163, 1372696178, 1372696193, 1372696208, 1372696238, 1372696268, 1372696313, 1372696373, 1372696403, 1372696433, 1372696448, 1372696463, 1372696468, 1372696473, 1372696478, 1372696493, 1372696501, 1372696508, 1372696516, 1372696523]"
556,6,0,35,42,"[2998, 2991, 72, 7744, 6456, 996, 29, 10276, 7265, 7781, 10431, 10427, 736, 10328, 791, 8114, 10325, 737, 7482, 233, 8243, 7291, 7398, 235, 1000, 3244, 1004, 236, 233, 8243, 7291, 7399, 7290, 8239, 7044]","[[-8.61003, 41.15295], [-8.610003, 41.15295], [-8.609877, 41.152914], [-8.609868, 41.152932], [-8.609868, 41.152941], [-8.609877, 41.15295], [-8.609904, 41.152968], [-8.609823, 41.152932], [-8.609769, 41.152905], [-8.609625, 41.152824], [-8.609733, 41.152842], [-8.60985, 41.152887], [-8.609859, 41.152878], [-8.609706, 41.152815], [-8.609544, 41.152752], [-8.609994, 41.151969], [-8.609994, 41.151996], [-8.609967, 41.152014], [-8.610021, 41.151951], [-8.610741, 41.150943], [-8.61111, 41.149485], [-8.611182, 41.147775], [-8.611488, 41.146407], [-8.611506, 41.146011], [-8.610894, 41.145948], [-8.611002, 41.145435], [-8.611191, 41.145219], [-8.611866, 41.144805], [-8.612631, 41.144517], [-8.613594, 41.144022], [-8.614332, 41.143563], [-8.614575, 41.143005], [-8.615097, 41.142807], [-8.615259, 41.142654], [-8.61525, 41.141628], [-8.61525, 41.140926], [-8.614908, 41.140926], [-8.613756, 41.141286], [-8.613414, 41.141358], [-8.613405, 41.141349], [-8.613432, 41.14134], [-8.613423, 41.141358]]","[1372696779, 1372696794, 1372696809, 1372696824, 1372696839, 1372696854, 1372696869, 1372696884, 1372696899, 1372696914, 1372696929, 1372696944, 1372696959, 1372696974, 1372696989, 1372697004, 1372697019, 1372697034, 1372697049, 1372697064, 1372697079, 1372697094, 1372697109, 1372697124, 1372697139, 1372697154, 1372697169, 1372697184, 1372697199, 1372697214, 1372697229, 1372697244, 1372697259, 1372697274, 1372697289, 1372697304, 1372697319, 1372697334, 1372697349, 1372697364, 1372697379, 1372697394]","[1372696779, 1372697019, 1372697064, 1372697079, 1372697084, 1372697089, 1372697094, 1372697109, 1372697124, 1372697139, 1372697147, 1372697154, 1372697169, 1372697177, 1372697184, 1372697199, 1372697229, 1372697233, 1372697238, 1372697242, 1372697246, 1372697250, 1372697255, 1372697259, 1372697267, 1372697274, 1372697282, 1372697289, 1372697293, 1372697297, 1372697300, 1372697304, 1372697334, 1372697364, 1372697394]"
557,69,1,25,41,"[9333, 52, 56, 24, 9332, 10351, 3005, 2998, 2991, 72, 7744, 6456, 995, 86, 7806, 5253, 7474, 721, 722, 4578, 816, 9804, 798, 7358, 794]","[[-8.613252, 41.154372], [-8.613279, 41.154318], [-8.613261, 41.1543], [-8.613279, 41.153805], [-8.611983, 41.15358], [-8.610534, 41.153508], [-8.610219, 41.15349], [-8.61021, 41.153463], [-8.6103, 41.153463], [-8.609949, 41.153112], [-8.609976, 41.15205], [-8.610003, 41.152032], [-8.610003, 41.152041], [-8.609976, 41.152041], [-8.610399, 41.151537], [-8.610759, 41.150493], [-8.61075, 41.149296], [-8.610723, 41.149251], [-8.610723, 41.149242], [-8.610732, 41.149233], [-8.61075, 41.149224], [-8.609688, 41.149116], [-8.608131, 41.148612], [-8.606826, 41.148279], [-8.605458, 41.148054], [-8.604432, 41.147793], [-8.603901, 41.147334], [-8.60391, 41.146506], [-8.604783, 41.146038], [-8.605098, 41.145813], [-8.604891, 41.145615], [-8.604927, 41.145543], [-8.604936, 41.145516], [-8.604963, 41.145534], [-8.60472, 41.145453], [-8.604621, 41.144895], [-8.604954, 41.144076], [-8.60589, 41.144391], [-8.605962, 41.144382], [-8.606223, 41.14449], [-8.60679, 41.144706]]","[1372695737, 1372695752, 1372695767, 1372695782, 1372695797, 1372695812, 1372695827, 1372695842, 1372695857, 1372695872, 1372695887, 1372695902, 1372695917, 1372695932, 1372695947, 1372695962, 1372695977, 1372695992, 1372696007, 1372696022, 1372696037, 1372696052, 1372696067, 1372696082, 1372696097, 1372696112, 1372696127, 1372696142, 1372696157, 1372696172, 1372696187, 1372696202, 1372696217, 1372696232, 1372696247, 1372696262, 1372696277, 1372696292, 1372696307, 1372696322, 1372696337]","[1372695737, 1372695782, 1372695797, 1372695805, 1372695812, 1372695842, 1372695872, 1372695887, 1372695902, 1372695947, 1372695967, 1372695987, 1372696007, 1372696030, 1372696052, 1372696067, 1372696097, 1372696127, 1372696142, 1372696147, 1372696152, 1372696157, 1372696202, 1372696262, 1372696337]"
558,229,1,32,29,"[835, 9671, 704, 703, 5013, 69, 9911, 3009, 3003, 3005, 2998, 2991, 72, 7744, 6456, 996, 28, 25, 5381, 7382, 5378, 5384, 5377, 6462, 6460, 6461, 7385, 6161, 699, 730, 1614, 7329]","[[-8.609598, 41.160411], [-8.609868, 41.160411], [-8.609877, 41.159313], [-8.609796, 41.157828], [-8.609796, 41.157576], [-8.609859, 41.157549], [-8.609769, 41.156613], [-8.609688, 41.155155], [-8.609661, 41.15394], [-8.60958, 41.152428], [-8.610417, 41.15169], [-8.610885, 41.150907], [-8.611083, 41.149746], [-8.611839, 41.148954], [-8.613531, 41.148216], [-8.614278, 41.148342], [-8.614404, 41.148108], [-8.614872, 41.147685], [-8.615952, 41.147379], [-8.617401, 41.147145], [-8.617878, 41.146704], [-8.617824, 41.14665], [-8.617815, 41.146641], [-8.617806, 41.146569], [-8.617554, 41.145732], [-8.617032, 41.144724], [-8.616627, 41.144778], [-8.616654, 41.144823], [-8.616654, 41.144841]]","[1372696095, 1372696110, 1372696125, 1372696140, 1372696155, 1372696170, 1372696185, 1372696200, 1372696215, 1372696230, 1372696245, 1372696260, 1372696275, 1372696290, 1372696305, 1372696320, 1372696335, 1372696350, 1372696365, 1372696380, 1372696395, 1372696410, 1372696425, 1372696440, 1372696455, 1372696470, 1372696485, 1372696500, 1372696515]","[1372696095, 1372696125, 1372696155, 1372696185, 1372696193, 1372696200, 1372696208, 1372696215, 1372696220, 1372696225, 1372696230, 1372696238, 1372696245, 1372696275, 1372696283, 1372696290, 1372696293, 1372696295, 1372696298, 1372696300, 1372696303, 1372696305, 1372696335, 1372696350, 1372696358, 1372696365, 1372696380, 1372696410, 1372696455, 1372696470, 1372696493, 1372696515]"
559,86,1,21,22,"[351, 155, 7997, 10203, 7558, 7993, 252, 7607, 8740, 9428, 9426, 5005, 6889, 9622, 9623, 7596, 5141, 5145, 10186, 9631, 9629]","[[-8.628426, 41.157792], [-8.628066, 41.157873], [-8.627895, 41.158053], [-8.62875, 41.158728], [-8.629956, 41.158521], [-8.630235, 41.158035], [-8.630433, 41.15718], [-8.631567, 41.156937], [-8.632449, 41.157765], [-8.63298, 41.158314], [-8.633475, 41.158719], [-8.635446, 41.15907], [-8.637633, 41.159295], [-8.637993, 41.159394], [-8.638632, 41.159502], [-8.640324, 41.159853], [-8.640486, 41.159916], [-8.640468, 41.159925], [-8.640513, 41.159934], [-8.641467, 41.160204], [-8.640432, 41.160798], [-8.639883, 41.161221]]","[1372698013, 1372698028, 1372698043, 1372698058, 1372698073, 1372698088, 1372698103, 1372698118, 1372698133, 1372698148, 1372698163, 1372698178, 1372698193, 1372698208, 1372698223, 1372698238, 1372698253, 1372698268, 1372698283, 1372698298, 1372698313, 1372698328]","[1372698013, 1372698043, 1372698058, 1372698063, 1372698068, 1372698073, 1372698088, 1372698096, 1372698103, 1372698111, 1372698118, 1372698133, 1372698148, 1372698153, 1372698158, 1372698163, 1372698193, 1372698238, 1372698268, 1372698298, 1372698328]"
560,282,1,40,35,"[4001, 6776, 2578, 3984, 2596, 4925, 4377, 8001, 4928, 7470, 4913, 8359, 8202, 289, 7344, 5166, 5022, 354, 353, 505, 3194, 1657, 7993, 252, 7607, 8741, 154, 7994, 10251, 10344, 6716, 1637, 1646, 10341, 6707, 4889, 688, 694, 2286, 7980]","[[-8.649567, 41.167296], [-8.649765, 41.166477], [-8.64828, 41.166045], [-8.646462, 41.165712], [-8.644914, 41.165424], [-8.643492, 41.165217], [-8.642313, 41.164992], [-8.640558, 41.164569], [-8.638929, 41.164524], [-8.637318, 41.164461], [-8.636967, 41.164407], [-8.636211, 41.164191], [-8.63424, 41.163543], [-8.633115, 41.16267], [-8.632647, 41.162481], [-8.631972, 41.161419], [-8.631315, 41.160339], [-8.630262, 41.159025], [-8.630244, 41.158206], [-8.630046, 41.157306], [-8.628867, 41.157009], [-8.628291, 41.156613], [-8.627706, 41.156091], [-8.627067, 41.154975], [-8.626662, 41.15367], [-8.626455, 41.153157], [-8.626392, 41.153157], [-8.626356, 41.153139], [-8.626302, 41.153031], [-8.625987, 41.151744], [-8.625906, 41.151384], [-8.625942, 41.150988], [-8.625681, 41.149998], [-8.625537, 41.149377], [-8.625285, 41.148522]]","[1372698945, 1372698960, 1372698975, 1372698990, 1372699005, 1372699020, 1372699035, 1372699050, 1372699065, 1372699080, 1372699095, 1372699110, 1372699125, 1372699140, 1372699155, 1372699170, 1372699185, 1372699200, 1372699215, 1372699230, 1372699245, 1372699260, 1372699275, 1372699290, 1372699305, 1372699320, 1372699335, 1372699350, 1372699365, 1372699380, 1372699395, 1372699410, 1372699425, 1372699440, 1372699455]","[1372698945, 1372698960, 1372698975, 1372698990, 1372699000, 1372699010, 1372699020, 1372699035, 1372699040, 1372699045, 1372699050, 1372699065, 1372699080, 1372699095, 1372699110, 1372699125, 1372699133, 1372699140, 1372699155, 1372699170, 1372699185, 1372699200, 1372699208, 1372699215, 1372699223, 1372699230, 1372699245, 1372699260, 1372699290, 1372699298, 1372699305, 1372699313, 1372699320, 1372699328, 1372699335, 1372699365, 1372699395, 1372699425, 1372699440, 1372699455]"
561,202,1,14,12,"[10489, 8079, 6587, 323, 324, 5118, 6552, 6551, 326, 7546, 328, 329, 331, 333]","[[-8.568387, 41.177646], [-8.567631, 41.177052], [-8.566092, 41.175819], [-8.566947, 41.174928], [-8.566947, 41.174955], [-8.566947, 41.174955], [-8.567757, 41.174217], [-8.567622, 41.172957], [-8.567649, 41.171166], [-8.570367, 41.170068], [-8.570772, 41.167944], [-8.568783, 41.167512]]","[1372698388, 1372698403, 1372698418, 1372698433, 1372698448, 1372698463, 1372698478, 1372698493, 1372698508, 1372698523, 1372698538, 1372698553]","[1372698388, 1372698433, 1372698456, 1372698478, 1372698482, 1372698486, 1372698489, 1372698493, 1372698508, 1372698516, 1372698523, 1372698531, 1372698538, 1372698553]"
562,216,1,92,70,"[9843, 6901, 1631, 1108, 2903, 5108, 1771, 8818, 1768, 9675, 1757, 1760, 1764, 1953, 1113, 1201, 8198, 5385, 4593, 2052, 1114, 1200, 4593, 2052, 1115, 1804, 1800, 1801, 1793, 1803, 1116, 1246, 1114, 1200, 4593, 2051, 1244, 411, 414, 552, 1242, 1116, 1245, 1244, 411, 414, 552, 1241, 9618, 1788, 417, 418, 546, 10421, 9671, 704, 703, 5013, 69, 9911, 3009, 3003, 3005, 2998, 2991, 72, 7744, 6456, 996, 29, 10276, 7265, 7781, 10431, 10427, 736, 10328, 791, 8114, 10325, 737, 7482, 233, 8243, 7291, 7398, 236, 233, 8241, 8239, 7044, 231]","[[-8.589249, 41.169825], [-8.590077, 41.169402], [-8.591526, 41.168502], [-8.591715, 41.168385], [-8.592417, 41.168007], [-8.592426, 41.167881], [-8.59257, 41.167818], [-8.594082, 41.167161], [-8.596935, 41.166423], [-8.597691, 41.166054], [-8.597988, 41.165973], [-8.598906, 41.165541], [-8.599221, 41.165406], [-8.599446, 41.165307], [-8.600319, 41.164884], [-8.600499, 41.16474], [-8.601021, 41.164398], [-8.601039, 41.16429], [-8.601147, 41.164137], [-8.601381, 41.163975], [-8.602578, 41.163138], [-8.603217, 41.162571], [-8.60328, 41.162499], [-8.603532, 41.162346], [-8.603604, 41.162292], [-8.603604, 41.162283], [-8.603766, 41.162202], [-8.604549, 41.161968], [-8.605917, 41.162112], [-8.607861, 41.162562], [-8.608473, 41.162634], [-8.609211, 41.162544], [-8.609544, 41.161851], [-8.609607, 41.161599], [-8.609913, 41.160798], [-8.609931, 41.160438], [-8.609904, 41.15844], [-8.609895, 41.156901], [-8.609913, 41.155398], [-8.609904, 41.153868], [-8.609985, 41.152419], [-8.61039, 41.151213], [-8.610768, 41.150565], [-8.610948, 41.149197], [-8.611164, 41.147982], [-8.611461, 41.146704], [-8.611371, 41.146029], [-8.610966, 41.145687], [-8.611002, 41.145318], [-8.611362, 41.144931], [-8.612271, 41.144553], [-8.613108, 41.144148], [-8.613603, 41.143941], [-8.614206, 41.143554], [-8.614602, 41.143131], [-8.614674, 41.143005], [-8.614746, 41.142915], [-8.615007, 41.14287], [-8.615241, 41.142267], [-8.615322, 41.141502], [-8.615403, 41.140944], [-8.615223, 41.140845], [-8.61525, 41.140836], [-8.614458, 41.140998], [-8.613513, 41.141277], [-8.610102, 41.140755], [-8.61003, 41.140755], [-8.610012, 41.140746], [-8.609967, 41.140737], [-8.609985, 41.140791]]","[1372696873, 1372696888, 1372696903, 1372696918, 1372696933, 1372696948, 1372696963, 1372696978, 1372696993, 1372697008, 1372697023, 1372697038, 1372697053, 1372697068, 1372697083, 1372697098, 1372697113, 1372697128, 1372697143, 1372697158, 1372697173, 1372697188, 1372697203, 1372697218, 1372697233, 1372697248, 1372697263, 1372697278, 1372697293, 1372697308, 1372697323, 1372697338, 1372697353, 1372697368, 1372697383, 1372697398, 1372697413, 1372697428, 1372697443, 1372697458, 1372697473, 1372697488, 1372697503, 1372697518, 1372697533, 1372697548, 1372697563, 1372697578, 1372697593, 1372697608, 1372697623, 1372697638, 1372697653, 1372697668, 1372697683, 1372697698, 1372697713, 1372697728, 1372697743, 1372697758, 1372697773, 1372697788, 1372697803, 1372697818, 1372697833, 1372697848, 1372697863, 1372697878, 1372697893, 1372697908]","[1372696873, 1372696888, 1372696903, 1372696948, 1372696978, 1372696980, 1372696982, 1372696984, 1372696986, 1372696987, 1372696989, 1372696991, 1372696993, 1372697001, 1372697008, 1372697016, 1372697023, 1372697031, 1372697038, 1372697046, 1372697053, 1372697058, 1372697064, 1372697069, 1372697075, 1372697080, 1372697086, 1372697091, 1372697097, 1372697102, 1372697108, 1372697113, 1372697125, 1372697136, 1372697148, 1372697160, 1372697171, 1372697183, 1372697195, 1372697206, 1372697218, 1372697226, 1372697233, 1372697241, 1372697248, 1372697256, 1372697263, 1372697271, 1372697278, 1372697293, 1372697323, 1372697353, 1372697383, 1372697398, 1372697406, 1372697413, 1372697428, 1372697443, 1372697448, 1372697453, 1372697458, 1372697463, 1372697468, 1372697473, 1372697481, 1372697488, 1372697498, 1372697508, 1372697518, 1372697533, 1372697548, 1372697558, 1372697568, 1372697578, 1372697588, 1372697598, 1372697608, 1372697623, 1372697638, 1372697668, 1372697713, 1372697728, 1372697739, 1372697751, 1372697762, 1372697773, 1372697788, 1372697803, 1372697818, 1372697826, 1372697833, 1372697908]"
563,380,0,45,31,"[972, 1183, 1107, 2707, 1103, 1178, 1168, 1171, 1170, 1173, 8821, 2703, 2743, 10399, 2766, 2763, 8304, 8306, 1031, 1034, 4595, 1040, 2719, 1036, 4590, 4595, 1040, 2718, 1919, 1042, 9842, 1043, 1158, 9767, 5298, 786, 7790, 122, 123, 7796, 610, 608, 9417, 5017, 5016]","[[-8.584587, 41.178141], [-8.584596, 41.178033], [-8.584605, 41.177988], [-8.584614, 41.177988], [-8.584713, 41.177853], [-8.585532, 41.176512], [-8.586108, 41.17545], [-8.586738, 41.174019], [-8.587332, 41.172849], [-8.588079, 41.171679], [-8.588664, 41.170662], [-8.588889, 41.169744], [-8.587647, 41.169195], [-8.58762, 41.169159], [-8.587584, 41.168853], [-8.587638, 41.168844], [-8.587863, 41.168844], [-8.589375, 41.168583], [-8.591697, 41.169897], [-8.594397, 41.171688], [-8.597646, 41.17167], [-8.600859, 41.171319], [-8.60382, 41.172318], [-8.604747, 41.17221], [-8.604765, 41.171166], [-8.605098, 41.170752], [-8.606421, 41.169069], [-8.606529, 41.167125], [-8.606529, 41.166666], [-8.606529, 41.166666], [-8.606475, 41.165757]]","[1372697040, 1372697055, 1372697070, 1372697085, 1372697100, 1372697115, 1372697130, 1372697145, 1372697160, 1372697175, 1372697190, 1372697205, 1372697220, 1372697235, 1372697250, 1372697265, 1372697280, 1372697295, 1372697310, 1372697325, 1372697340, 1372697355, 1372697370, 1372697385, 1372697400, 1372697415, 1372697430, 1372697445, 1372697460, 1372697475, 1372697490]","[1372697040, 1372697115, 1372697123, 1372697130, 1372697132, 1372697134, 1372697136, 1372697139, 1372697141, 1372697143, 1372697145, 1372697146, 1372697147, 1372697148, 1372697150, 1372697151, 1372697152, 1372697153, 1372697154, 1372697155, 1372697157, 1372697158, 1372697159, 1372697160, 1372697164, 1372697168, 1372697171, 1372697175, 1372697183, 1372697190, 1372697198, 1372697205, 1372697220, 1372697243, 1372697265, 1372697295, 1372697310, 1372697325, 1372697340, 1372697355, 1372697370, 1372697385, 1372697415, 1372697460, 1372697490]"
